study_id,site_id,core_id,method_id,depth_min,depth_max,sample_id,dry_bulk_density,fraction_organic_matter,,mean BD,median BD
Vincent_and_Dionne_2023,Little River,Little River84,single set of methods,5,10,Little River84-10,0.781548377,0.161925195,,,
Vincent_and_Dionne_2023,Little River,Little River84,single set of methods,10,15,Little River84-15,0.617838956,0.057124439,,,
Vincent_and_Dionne_2023,Little River,Little River84,single set of methods,15,20,Little River84-20,0.59864338,0.052396454,,,
Vincent_and_Dionne_2023,Little River,Little River85,single set of methods,0,5,Little River85-5,0.605605506,0.067736522,,,
Vincent_and_Dionne_2023,Little River,Little River85,single set of methods,5,10,Little River85-10,0.545233927,0.049021313,,,
Vincent_and_Dionne_2023,Little River,Little River85,single set of methods,10,15,Little River85-15,0.456417091,0.044247645,,,
Vincent_and_Dionne_2023,Little River,Little River85,single set of methods,15,20,Little River85-20,0.52235837,0.057215512,,,
Vincent_and_Dionne_2023,Little River,Little River86,single set of methods,0,5,Little River86-5,0.593670433,0.051449119,,,
Vincent_and_Dionne_2023,Little River,Little River86,single set of methods,5,10,Little River86-10,0.487448281,0.037386189,,,
Vincent_and_Dionne_2023,Little River,Little River86,single set of methods,10,15,Little River86-15,0.509627626,0.045149724,,,
Vincent_and_Dionne_2023,Little River,Little River86,single set of methods,15,20,Little River86-20,0.60620226,0.056048528,,,
Vincent_and_Dionne_2023,Little River,Little River87,single set of methods,0,5,Little River87-5,0.788112667,0.10552009,,,
Vincent_and_Dionne_2023,Little River,Little River87,single set of methods,5,10,Little River87-10,0.682089433,0.062587954,,,
Vincent_and_Dionne_2023,Little River,Little River87,single set of methods,10,15,Little River87-15,0.735697804,0.059108951,,,
Vincent_and_Dionne_2023,Little River,Little River87,single set of methods,15,20,Little River87-20,0.633354551,0.058142133,,,
Vincent_and_Dionne_2023,Little River,Little River88,single set of methods,0,5,Little River88-5,0.697704488,0.068185552,,,
Vincent_and_Dionne_2023,Little River,Little River88,single set of methods,5,10,Little River88-10,0.48943746,0.035115556,,,
Vincent_and_Dionne_2023,Little River,Little River88,single set of methods,10,15,Little River88-15,0.560749523,0.050646831,,,
Vincent_and_Dionne_2023,Little River,Little River88,single set of methods,15,20,Little River88-20,0.660506843,0.06896348,,,
Vincent_and_Dionne_2023,Little River,Little River89,single set of methods,0,5,Little River89-5,0.755191757,0.060179914,,,
Vincent_and_Dionne_2023,Little River,Little River89,single set of methods,5,10,Little River89-10,1.027808721,0.122153711,,,
Vincent_and_Dionne_2023,Little River,Little River89,single set of methods,10,15,Little River89-15,1.287297104,0.131803261,,,
Vincent_and_Dionne_2023,Little River,Little River89,single set of methods,15,20,Little River89-20,2.129316518,0.196522939,,,
Vincent_and_Dionne_2023,Little River,Little River90,single set of methods,0,5,Little River90-5,0.416136219,0.033246447,,,
Vincent_and_Dionne_2023,Little River,Little River90,single set of methods,5,10,Little River90-10,0.492421229,0.035128308,,,
Vincent_and_Dionne_2023,Little River,Little River90,single set of methods,10,15,Little River90-15,0.671447327,0.062716404,,,
Vincent_and_Dionne_2023,Little River,Little River90,single set of methods,15,20,Little River90-20,0.731619987,0.066982379,,,
Vincent_and_Dionne_2023,Little River,Little River91,single set of methods,0,5,Little River91-5,0.425883195,0.027303219,,,
Vincent_and_Dionne_2023,Little River,Little River91,single set of methods,5,10,Little River91-10,0.757280395,0.084325286,,,
Vincent_and_Dionne_2023,Little River,Little River91,single set of methods,10,15,Little River91-15,0.6494669,0.061679157,,,
Vincent_and_Dionne_2023,Little River,Little River91,single set of methods,15,20,Little River91-20,0.675525143,0.058931311,,,
Vincent_and_Dionne_2023,Little River,Little River92,single set of methods,0,5,Little River92-5,0.433541534,0.038034913,,,
Vincent_and_Dionne_2023,Little River,Little River92,single set of methods,5,10,Little River92-10,0.431651814,0.032276236,,,
Vincent_and_Dionne_2023,Little River,Little River92,single set of methods,10,15,Little River92-15,0.689648313,0.085282799,,,
Vincent_and_Dionne_2023,Little River,Little River92,single set of methods,15,20,Little River92-20,0.719187619,0.093239022,,,
Vincent_and_Dionne_2023,Little River,Little River93,single set of methods,0,5,Little River93-5,0.456715468,0.036151544,,,
Vincent_and_Dionne_2023,Little River,Little River93,single set of methods,5,10,Little River93-10,0.532105347,0.043384168,,,
Vincent_and_Dionne_2023,Little River,Little River93,single set of methods,10,15,Little River93-15,0.390376353,0.028710729,,,
Vincent_and_Dionne_2023,Little River,Little River93,single set of methods,15,20,Little River93-20,0.67582352,0.079256257,,,
Vincent_and_Dionne_2023,Little River,Little River94,single set of methods,0,5,Little River94-5,0.714811426,0.09332578,,,
Vincent_and_Dionne_2023,Little River,Little River94,single set of methods,5,10,Little River94-10,0.565125716,0.048256007,,,
Vincent_and_Dionne_2023,Little River,Little River94,single set of methods,10,15,Little River94-15,0.670353278,0.064021522,,,
Vincent_and_Dionne_2023,Little River,Little River94,single set of methods,15,20,Little River94-20,0.489139083,0.0373957,,,
Vincent_and_Dionne_2023,Little River,Little River95,single set of methods,0,5,Little River95-5,0.788112667,0.052300362,,,
Vincent_and_Dionne_2023,Little River,Little River95,single set of methods,5,10,Little River95-10,0.633752387,0.056276594,,,
Vincent_and_Dionne_2023,Little River,Little River95,single set of methods,10,15,Little River95-15,0.886875398,0.051451899,,,
Vincent_and_Dionne_2023,Little River,Little River95,single set of methods,15,20,Little River95-20,0.957093412,0.051564038,,,
Vincent_and_Dionne_2023,Little River,Little River96,single set of methods,0,5,Little River96-5,0.911342298,0.083378889,,,
Vincent_and_Dionne_2023,Little River,Little River96,single set of methods,5,10,Little River96-10,0.767922502,0.072359741,,,
Vincent_and_Dionne_2023,Little River,Little River96,single set of methods,10,15,Little River96-15,0.758175525,0.061909629,,,
Vincent_and_Dionne_2023,Little River,Little River96,single set of methods,15,20,Little River96-20,0.887372693,0.058074654,,,
Vincent_and_Dionne_2023,Little River,Little River97,single set of methods,0,5,Little River97-5,0.409969764,0.038698099,,,
Vincent_and_Dionne_2023,Little River,Little River97,single set of methods,5,10,Little River97-10,0.386696372,0.03235336,,,
Vincent_and_Dionne_2023,Little River,Little River97,single set of methods,10,15,Little River97-15,0.684874284,0.081566777,,,
Vincent_and_Dionne_2023,Little River,Little River97,single set of methods,15,20,Little River97-20,0.673734882,0.071596626,,,
Vincent_and_Dionne_2023,Little River,Little River98,single set of methods,0,5,Little River98-5,0.358251114,0.029077095,,,
Vincent_and_Dionne_2023,Little River,Little River98,single set of methods,5,10,Little River98-10,0.372672661,0.02997259,,,
Vincent_and_Dionne_2023,Little River,Little River98,single set of methods,10,15,Little River98-15,0.464274348,0.03987306,,,
Vincent_and_Dionne_2023,Little River,Little River98,single set of methods,15,20,Little River98-20,0.640913431,0.062160162,,,
Vincent_and_Dionne_2023,Little River,Little River99,single set of methods,0,5,Little River99-5,0.719784373,0.067023986,,,
Vincent_and_Dionne_2023,Little River,Little River99,single set of methods,5,10,Little River99-10,1.068387969,0.107362488,,,
Vincent_and_Dionne_2023,Little River,Little River99,single set of methods,10,15,Little River99-15,0.83774268,0.075458173,,,
Vincent_and_Dionne_2023,Little River,Little River99,single set of methods,15,20,Little River99-20,1.013188256,0.086474411,,,
Vincent_and_Dionne_2023,Little River,Little River100,single set of methods,0,5,Little River100-5,0.474618078,0.046403227,,,
Vincent_and_Dionne_2023,Little River,Little River100,single set of methods,5,10,Little River100-10,0.446471197,0.039646207,,,
Vincent_and_Dionne_2023,Little River,Little River100,single set of methods,10,15,Little River100-15,0.573281349,0.05354723,,,
Vincent_and_Dionne_2023,Little River,Little River100,single set of methods,15,20,Little River100-20,0.673138129,0.059000312,,,
